"","Plot","Year","Treat","Trt.num","Spray_frequency","log_biomass","AUDPS_parasite","Anthracnose","Rhiz","Rust","grass_zscore","NMDS1","NMDS2"
"68","3","2018","CRP",4,"Pucc_epi",2.97810652987202,118.776687585712,116.394705110356,1.47255689424364,5.06024096385543,NA,-0.0889746910248076,-0.0231805289226861
"69","3","2019","CRP",4,"Pucc_epi",3.36530074863799,28.6037183801269,28.1119151014384,0.491803278688524,0,NA,-0.0750859416972146,-0.0563661270356102
"70","30","2017","C->R->P",2,"Never",2.91150085878113,145.10900795875,116.458226536782,40.5951226682479,49.0221056677867,NA,-0.191973029552407,0.182757483251001
"71","30","2018","C->R->P",2,"Never",2.4809657895445,133.825409853358,124.313125973652,15.2446799407962,50.4660450145552,NA,0.211523155129419,-0.042070603517218
"72","30","2019","C->R->P",2,"Never",2.92582757462474,108.696976916766,101.318612011482,2.5,14.1011964107677,NA,-0.0210585308234511,0.057644967376044
"73","31","2017","Control",1,"Always",2.93454334285292,65.416107981457,60.944909824775,6.07488479262673,1.96774193548387,NA,-0.132565883440563,0.114178650263437
"74","31","2018","Control",1,"Always",2.85644792756649,74.8621920741164,74.3860015979259,0,0.476190476190477,NA,0.13646612697248,0.0927544356746562
"75","31","2019","Control",1,"Always",3.12057393120585,4.82723796450633,4.82723796450633,0,0,NA,-0.10168131563543,0.101656789062204
"76","32","2017","CRP",4,"Pucc_epi",2.92711931345606,82.9714170973982,78.2027009962066,7.13211132665584,0.461538461538462,NA,-0.159401534153122,0.0894073805063147
"77","32","2018","CRP",4,"Pucc_epi",2.67727608774869,89.6920082721709,86.4406394478747,0.379746835443039,6.7248677987887,NA,-0.0939925129040706,0.0950641060873747
"78","32","2019","CRP",4,"Pucc_epi",3.16761267272753,5.85257985257984,5.85257985257984,0,0,NA,-0.00592021304188935,0.31160629747372
"79","33","2017","CRP",4,"Pucc_epi",2.97382544452298,108.760261195126,105.399562042584,6.03663615413727,3.05348970251716,NA,-0.151496235373825,0.0999611852947807
"80","33","2018","CRP",4,"Pucc_epi",2.9860038768947,122.565690937879,121.281600028788,1.17838266384778,11.7121212121212,NA,1.16957183618807,-0.0110541213736729
"81","33","2019","CRP",4,"Pucc_epi",3.10585067438514,29.6214124679313,28.4893369962332,0.483870967741935,0,NA,1.2915512533402,-0.0201941745791016
"82","34","2017","CR->P",3,"Rhiz_epi",2.92693667344713,128.365920243279,104.448234155781,4.84126984126984,34.0140415140415,NA,-0.191300133139288,0.0733074894378624
"83","34","2018","CR->P",3,"Rhiz_epi",2.97662619782402,115.027565313171,111.083987882199,1.28775834658188,27.9782257730679,NA,-0.0291661047639415,-0.0329869394815753
"84","34","2019","CR->P",3,"Rhiz_epi",2.96473092105363,29.0268893097884,26.913850640096,1.80255990167035,1.64735246924586,NA,-0.190688882915443,0.0694763750136214
"85","35","2017","CR->P",3,"Rhiz_epi",2.85388739887338,120.105326940851,114.653948130982,12.600145137881,6.28084179970972,NA,-0.175834653906118,0.0545482758256566
"86","35","2018","CR->P",3,"Rhiz_epi",2.89494876305733,111.371411937585,102.657147275044,1.85644325724462,31.5646920129679,NA,-0.0624872087888292,0.00456540436482798
"87","35","2019","CR->P",3,"Rhiz_epi",3.08600370561838,41.2251786865012,36.9597238660091,0.46875,1.68496621621622,NA,-0.16390344072915,0.0571696177651782
"88","36","2017","Control",1,"Always",2.90018501456559,67.422943200604,63.6377792120502,8.42523136406704,0,NA,-0.190290914240095,0.0723161838370227
"89","36","2018","Control",1,"Always",2.94583280641705,60.0650010345571,54.6850022961221,1.27234927234927,0.476190476190477,NA,-0.060862730523649,-0.0110625036600757
"90","36","2019","Control",1,"Always",3.13576851456782,9.2902668690008,6.17031548392024,1.57983666572797,0,NA,-0.138080610280575,0.0734011186593668
"91","37","2017","CR->P",3,"Rhiz_epi",2.91017365722446,129.405978138992,121.147627922252,13.8011355962985,23.1928714685837,NA,-0.205899346766077,0.0805656072119793
"92","37","2018","CR->P",3,"Rhiz_epi",3.07388232510866,119.139055588345,113.14703166013,5.05837380227225,33.8375047824221,NA,-0.169797202344116,0.0490962871343437
"93","37","2019","CR->P",3,"Rhiz_epi",3.17405980772503,65.3145380654734,64.8227347867848,0,0.491803278688524,NA,-0.134257403692407,0.0517701320793286
"94","38","2017","C->R->P",2,"Never",2.70411240711441,141.932165929603,130.265289811598,28.6433829084618,33.7718399756754,NA,-0.154908370547712,0.0518803805223801
"95","38","2018","C->R->P",2,"Never",2.84525404779339,135.402477239741,125.768270055416,12.5920429806043,42.3007075471698,NA,-0.00285548517671089,-0.050175308273686
"96","38","2019","C->R->P",2,"Never",2.72997428569956,110.05024494457,108.537048463632,5.03396276834688,0.483870967741935,NA,-0.152812228684441,0.0285910988305253
"97","39","2017","CR->P",3,"Rhiz_epi",2.85323837050276,118.29536943749,112.873323757251,11.7341922053646,10.9618127651891,NA,-0.17817607455394,0.0539947011496524
"98","39","2018","CR->P",3,"Rhiz_epi",2.95101653722711,117.948451629956,115.69816914408,1.91748678695098,29.6331846565566,NA,-0.0152210221641923,-0.0313772629819196
"99","39","2019","CR->P",3,"Rhiz_epi",3.1044871113124,28.7611435747029,27.5203843339437,0,1.63036963036963,NA,-0.127278210101972,0.0282648017895271
"100","4","2017","Control",1,"Always",2.79937115579571,81.4673668090368,76.4728980152079,8.12571879382889,1.58967391304348,NA,-0.163493866625026,0.0941396340974447
"101","4","2018","Control",1,"Always",3.09350363300189,102.301269726186,102.301269726186,1.18777146675576,0.348837209302326,NA,0.144827216689418,0.133110973349682
"102","4","2019","Control",1,"Always",3.16076856186113,35.228594433569,34.1275843325589,1.4978354978355,0,NA,-0.030987816647816,0.101304348006781
"103","40","2017","Control",1,"Always",2.87312678300265,73.2528989444022,70.1337730045525,3.96711856291673,7.41277486168251,NA,-0.204265232540382,0.0786490375028885
"104","40","2018","Control",1,"Always",3.07156316230773,99.8170802564369,99.3822976477413,0.365853658536585,0.361445783132529,NA,-0.123667509704496,0.0306847767006933
"105","40","2019","Control",1,"Always",3.07554696139253,16.6114365706757,16.1352460944852,0.476190476190477,0,NA,-0.158450807881982,0.0138675953332205
"106","41","2017","CRP",4,"Pucc_epi",2.83239534262432,118.406000162452,115.398437456796,4.7061631471609,8.47355769230769,NA,-0.184436408977234,0.0742160621804033
"107","41","2018","CRP",4,"Pucc_epi",2.91431062348843,109.346781057036,108.312298298415,0,7.58620689655173,NA,-0.155528384564422,0.0341688730207429
"108","41","2019","CRP",4,"Pucc_epi",3.00302947055362,20.2289984558535,18.6339758314192,0,0,NA,-0.127318698366026,0.0324803089713881
"109","42","2017","CRP",4,"Pucc_epi",2.81901719868906,101.560827329948,96.7186522636345,4.1560760500253,4.52304689454982,NA,-0.167032833259456,0.0614540930971229
"110","42","2018","CRP",4,"Pucc_epi",3.16099494782837,95.3466509941496,93.5118683854539,1.43478260869565,4.9084745762712,NA,-0.091831959359105,-0.0480404719803667
"111","42","2019","CRP",4,"Pucc_epi",3.17143390094301,10.322966507177,10.322966507177,0,0,NA,-0.163919322675729,0.0410966155758886
"112","43","2017","Control",1,"Always",2.96604782107645,78.7136632092803,73.7546831649344,10.3889529116583,1.25802310654685,NA,-0.210012747721113,0.0791143411810595
"113","43","2018","Control",1,"Always",3.09453052125119,88.7946558683372,88.7946558683372,0,0,NA,-0.165393105853627,0.032461705813183
"114","43","2019","Control",1,"Always",3.19033169817029,27.7760688980322,27.2842656193437,0.491803278688524,0.491803278688524,NA,-0.185334484865084,0.0677856334648825
"115","44","2017","C->R->P",2,"Never",2.82390876265904,139.076966610074,135.109386369149,15.7122645322985,18.5172608941709,NA,-0.171142761179787,0.0678323965740912
"116","44","2018","C->R->P",2,"Never",2.8752717004588,134.241536706566,130.167643875639,7.63395570164544,31.1098398563635,NA,0.0867655905164144,-0.0903701403468982
"117","44","2019","C->R->P",2,"Never",3.25767857486918,88.9222158997132,87.2511283665567,2.10052049446975,1.15384615384615,NA,-0.132627692346495,-0.0523954692425747
"118","45","2017","CRP",4,"Pucc_epi",2.89352752376623,113.287282973267,109.950335095005,4.74830387550201,3.81218905472637,NA,-0.208486746870145,0.0633297474318803
"119","45","2018","CRP",4,"Pucc_epi",3.00659545555759,100.782765095246,99.0059885458656,4.60702284334777,0.697674418604652,NA,-0.132066240835818,0.0267911753147274
"120","45","2019","CRP",4,"Pucc_epi",3.21031851982623,21.1623074344401,21.1623074344401,0,0,NA,-0.191193951247235,0.0525069376585066
"121","46","2017","C->R->P",2,"Never",2.85172029015568,142.243697189622,137.071071669955,20.8367120184782,24.4078959668242,NA,-0.189693010761056,0.0505576332070744
"122","46","2018","C->R->P",2,"Never",2.8709666016309,134.122733567929,127.707830810763,20.7817729017838,26.617796728513,NA,0.012718852657916,-0.0179429813670201
"123","46","2019","C->R->P",2,"Never",3.08955188288645,118.609533676963,106.332579074189,13.3029634300126,10.0554854981084,NA,-0.0362566539473908,0.0474519979450378
"124","47","2017","CR->P",3,"Rhiz_epi",2.91301279406997,124.719918901026,115.205219712016,16.7748158722278,21.3050728235684,NA,-0.191791606900582,0.0820820969919524
"125","47","2018","CR->P",3,"Rhiz_epi",2.85233723856379,115.27825753827,102.843831308762,21.2136524893451,21.3360655737705,NA,-0.00336663441152182,-0.0963346928940449
"126","47","2019","CR->P",3,"Rhiz_epi",2.90848501887865,32.8986941766673,27.4711046626008,2.30978260869565,5.4275895140665,NA,-0.185266102810551,0.0569588311417482
"127","48","2017","CRP",4,"Pucc_epi",2.871053748498,84.2295232566392,80.2853634205736,8.35587653466752,2.98360655737705,NA,-0.21495630961065,0.0459812478700828
"128","48","2018","CRP",4,"Pucc_epi",3.05491779629813,72.5117882749476,69.6595747109223,1.99308336366946,10.4532328578003,NA,-0.206560635018857,-0.120832975304192
"129","48","2019","CRP",4,"Pucc_epi",3.02694162795903,11.9075386302062,8.25236344537816,2.40517518482803,0.833333333333334,NA,-0.147639680424634,-0.0658547140612244
"130","49","2017","CRP",4,"Pucc_epi",2.916020912218,108.240068147387,104.588850084404,15.1175833969952,5.47567954920896,NA,-0.200468288106915,0.0690368680055442
"131","49","2018","CRP",4,"Pucc_epi",2.98986411314052,112.941678791097,109.455779425789,1.28571428571429,4.72445563185806,NA,-0.173259106210882,0.0138420578651023
"132","49","2019","CRP",4,"Pucc_epi",3.21165440055318,31.0643656964222,28.957898574834,0.46875,0,NA,-0.151375511834559,-0.00154194266287476
"133","5","2017","CRP",4,"Pucc_epi",2.91131152952927,99.0940916144253,91.4883607127565,7.28363005357792,8.43149548220541,NA,-0.210045646567411,0.077224103545344
"134","5","2018","CRP",4,"Pucc_epi",3.12890080886619,95.3799816287366,91.9954879578505,3.47481725797825,4.125,NA,0.0529588193825318,-0.0413501283023293
"135","5","2019","CRP",4,"Pucc_epi",3.33825723024626,19.4159990374382,18.4213898730178,0.994609164420486,0,NA,-0.0713728982879434,0.0837814779518381
"136","50","2017","Control",1,"Always",3.00620924053766,105.775264156751,99.676193387869,14.9742701472832,14.1351760108566,NA,-0.196456343987009,0.0773843608880784
"137","50","2018","Control",1,"Always",3.04203141773906,102.71274398912,102.71274398912,0.375,0.857142857142858,NA,-0.132495441886197,-0.0675909975581168
"138","50","2019","Control",1,"Always",3.15259407792747,26.238087901636,24.8941964989211,1.34389140271493,0.441176470588236,NA,-0.211394157905724,0.0808426154631127
"139","51","2017","CR->P",3,"Rhiz_epi",3.04506204984931,126.395652340943,122.194890828311,12.3342677569472,14.5196774064599,NA,-0.26671457821295,-0.24774707576161
"140","51","2018","CR->P",3,"Rhiz_epi",2.89773482693702,132.575135072954,128.332710830529,1.86147186147186,18.6081703823639,NA,-0.956464227063092,-1.18476773627449
"141","51","2019","CR->P",3,"Rhiz_epi",2.92324401863028,56.5559032433443,54.2856227991509,1.36363636363636,2.14906832298136,NA,-0.330233387447654,-0.256844830058963
"142","52","2017","Control",1,"Always",2.96471000658584,87.1544692981648,82.9883483769865,6.34568303060601,6.75420356966235,NA,-0.19988852638422,0.0309186239225628
"143","52","2018","Control",1,"Always",2.9655741969548,105.413523127848,102.779288672998,1.25,3.93405215274789,NA,0.0435055424375267,0.00217054562163615
"144","52","2019","Control",1,"Always",3.11693964655076,14.1546561524455,13.1846431146359,0.856275303643725,0,NA,-0.116308949089081,0.108849812127032
"145","53","2017","Control",1,"Always",2.82367704819024,96.2172279210596,88.9439409443828,8.33731710850354,7.81020830429209,NA,-0.201411988085269,0.060122627463128
"146","53","2018","Control",1,"Always",2.94605365133955,95.3824940713668,93.2879796305837,1.28513277767009,6.12727272727273,NA,-0.0315830005676705,-0.591135831934948
"147","53","2019","Control",1,"Always",3.11958577496178,16.0331396544632,14.6544631838749,1.39903846153846,0.441176470588236,NA,-0.147270167127603,-0.00688659715091559
"148","54","2017","C->R->P",2,"Never",2.8751899113141,141.118879300917,129.547745970373,27.8570937534328,43.9818821831804,NA,-0.193081612708043,0.0728427276430429
"149","54","2018","C->R->P",2,"Never",2.79635504933495,138.134416719726,131.100803274348,7.98650369238605,42.0215058757475,NA,0.0629494705025223,-0.237677226275856
"150","54","2019","C->R->P",2,"Never",3.13940677044179,119.091708706718,115.242267139362,1.67772439563792,20.7184750733138,NA,-0.0173780316247555,-0.318707461246971
"151","55","2017","C->R->P",2,"Never",2.91733044361843,142.7648486981,134.552029087497,24.9209320509813,28.6959496442255,NA,-0.157004084690157,0.043037947251598
"152","55","2018","C->R->P",2,"Never",2.82700235899876,140.210690110415,135.210126158238,10.3254062719133,29.9233025039477,NA,0.0742427443305912,-0.159151597265452
"153","55","2019","C->R->P",2,"Never",2.8767949762007,117.242406293664,85.6499794476831,39.7914036482927,11.4076246334311,NA,-0.0437964727797368,-0.0991563634995696
"154","56","2017","Control",1,"Always",2.93021300929789,83.2475169933083,79.0386221146021,6.25686896791583,4.86038961038961,NA,-0.182211543600187,0.0498347523642841
"155","56","2018","Control",1,"Always",2.92779341436968,96.500617358172,95.4312153503152,1.23980726464047,2.62330859886512,NA,-0.267741749253805,-0.587180422099909
"156","56","2019","Control",1,"Always",3.13289976994448,17.4238018573718,15.4992092086413,1.92459264873058,0,NA,-0.188813478424963,0.0334666306913841
"157","57","2017","Control",1,"Always",3.09997205227021,100.016161616162,92.9590187590188,10.3004329004329,4.25079365079365,NA,-0.174820827469298,-0.00268056025188943
"158","57","2018","Control",1,"Always",3.11567856245096,102.029290539736,100.430348740794,0.428571428571429,3.33333333333333,NA,0.0986988636641794,-1.04224722932086
"159","57","2019","Control",1,"Always",3.10687054447865,16.0653930106472,15.4884699337241,0.576923076923076,0,NA,-0.0368163614667687,-0.327795078185602
